airport,joint_log_loss,joint_log_loss_delta_vs_flare24,method,multiclass_brier,multiclass_brier_delta_vs_flare24,n,role
SMF,0.4731852531350091,5.593303598061539e-12,global_simplex,0.2879188014029765,-2.0633494912658534e-13,56588,destination
SNA,0.49145111099666183,-4.58538762515559e-12,global_simplex,0.29268694250517974,-4.828359934094806e-12,42928,destination
STL,0.5024017924227874,9.122591571042449e-12,global_simplex,0.3018600623725663,1.2397194382174348e-11,62601,destination
SYR,0.6237895564586712,7.626610454281035e-11,global_simplex,0.3819962210202203,5.3811954892069025e-11,9778,destination
TPA,0.5479944922520125,4.583555757164959e-12,global_simplex,0.3385846608922233,2.5702773243097e-12,77024,destination
TUL,0.5669722102125042,2.2597479443220436e-12,global_simplex,0.3432758900687363,5.864586594128696e-12,18010,destination
TUS,0.502685908643154,-2.0645929410534336e-11,global_simplex,0.30460108199021463,-1.4121592784022141e-11,19910,destination
TYS,0.6259440414630808,3.105204982034593e-11,global_simplex,0.3854113617076762,3.2448765896475606e-11,11415,destination
XNA,0.5821067834085559,-1.708810870582056e-11,global_simplex,0.34882112163368445,-2.1535717653620168e-11,12069,destination
ABQ,0.5050223047225507,1.2285084840968352e-05,capacity_gated_simplex,0.30758811893867355,1.3035689774676396e-05,24916,destination
ALB,0.5810940083079255,-5.239603130513526e-05,capacity_gated_simplex,0.35822091013676965,6.826286000238824e-06,11957,destination
ANC,0.5748111286096457,1.1481362348186863e-05,capacity_gated_simplex,0.3658439005526809,9.672311877539919e-07,12607,destination
ATL,0.5069540864067249,-8.63314755483735e-06,capacity_gated_simplex,0.29632039654315717,8.010305380112825e-07,266417,destination
AUS,0.527169498699359,-5.781884453437414e-07,capacity_gated_simplex,0.32646611008567933,1.452964154824432e-06,82354,destination
BDL,0.5514716165484814,-2.9050727019974687e-05,capacity_gated_simplex,0.33980089882289843,-1.1420187959187977e-06,22812,destination
BHM,0.5689266966763342,-4.6706133681739814e-05,capacity_gated_simplex,0.34252260480481556,1.2888291482937575e-06,16658,destination
BNA,0.529859089524112,-1.0033077948334856e-05,capacity_gated_simplex,0.32429063118669316,-2.7949564828100293e-06,99683,destination
BOI,0.46997250934306795,4.054869666703098e-06,capacity_gated_simplex,0.28754279339481315,1.5702592480904e-05,23137,destination
BOS,0.5807161880754628,-1.283064614898688e-05,capacity_gated_simplex,0.3591520875457498,-3.848469381784181e-06,138635,destination
BUF,0.5963628666464034,-3.257916877630329e-05,capacity_gated_simplex,0.3684504868158678,-2.5937955016597236e-06,20385,destination
BUR,0.5150819178946678,1.2520130277970942e-05,capacity_gated_simplex,0.3079481502742965,1.0278338528790787e-05,29665,destination
BWI,0.5027028519489667,-2.2611924245019566e-05,capacity_gated_simplex,0.29706481145999075,-2.965560813694701e-06,90266,destination
CHS,0.5884461602351932,-3.429562731549485e-05,capacity_gated_simplex,0.3535739506716309,4.776803290140741e-07,24315,destination
CLE,0.5553301339498806,-1.5308974347871818e-05,capacity_gated_simplex,0.3364735463344823,-3.521273561846172e-06,39597,destination
CLT,0.5179358074816032,-1.943146459837397e-05,capacity_gated_simplex,0.3043207004009801,-3.2089658751344174e-06,159104,destination
CMH,0.5529767710333165,-1.6788627401287393e-05,capacity_gated_simplex,0.33950899201718415,-2.8241515411253637e-06,43628,destination
COS,0.5761096353824003,2.3563885325206257e-06,capacity_gated_simplex,0.356129506513614,1.1215988836521529e-05,13045,destination
CVG,0.5803236210675844,-1.542064279225208e-05,capacity_gated_simplex,0.3568542980036174,-4.18197179841151e-06,30871,destination
DAL,0.522121581636105,-6.615521281339021e-06,capacity_gated_simplex,0.31086028960101475,4.704170515179573e-06,65689,destination
DAY,0.6177034326739778,-0.00024037234534790564,capacity_gated_simplex,0.37709172405925706,-3.585334457972822e-05,7586,destination
DCA,0.6695345335570636,-8.699464749895025e-05,capacity_gated_simplex,0.40413038272677393,-8.466536633999766e-06,126909,destination
DEN,0.5221836331640947,-5.981454424319743e-06,capacity_gated_simplex,0.3247839267169182,1.454367171194182e-06,242679,destination
DFW,0.6367617267654965,-3.504618195615539e-05,capacity_gated_simplex,0.3782932903053365,-1.524721386092498e-06,220823,destination
DSM,0.5889475160593334,-0.00010178278174721722,capacity_gated_simplex,0.3548259766792175,-9.521265831313741e-06,13628,destination
DTW,0.4968817165191411,-1.906176691390815e-05,capacity_gated_simplex,0.2978108617305319,-6.375075477516035e-07,108627,destination
ELP,0.5297436940788717,8.329964569231407e-06,capacity_gated_simplex,0.3249341192586844,1.9332136919347764e-05,16785,destination
EWR,0.6212200315231937,-2.8095243143955173e-05,capacity_gated_simplex,0.3777268948808274,-4.310505801463638e-06,113538,destination
FAT,0.490844369756328,3.163224531116393e-05,capacity_gated_simplex,0.2988128365694818,3.8691862501494256e-05,13202,destination
FLL,0.5609448628728024,-1.0880972029059244e-05,capacity_gated_simplex,0.3449834605974065,8.665962093368229e-06,81681,destination
GEG,0.4976698993832135,-1.8598264649061225e-05,capacity_gated_simplex,0.30781179025983785,2.124941558212523e-06,17909,destination
GRR,0.5681004514786344,-7.744711295687434e-05,capacity_gated_simplex,0.3490378441450981,-8.15301623174891e-06,16756,destination
GSO,0.5975953606996586,-6.556035382621062e-05,capacity_gated_simplex,0.35614609502426786,-1.1021967790125764e-05,10168,destination
GSP,0.5923699571126146,-7.17229432937172e-05,capacity_gated_simplex,0.3604606830719471,3.9242712701614835e-06,13717,destination
HNL,0.4564667894593091,-2.0176031282570506e-05,capacity_gated_simplex,0.2664430668799883,7.021402563811563e-07,51167,destination
HOU,0.5039878016144577,1.5333443204812447e-05,capacity_gated_simplex,0.30439429252694494,3.1494776984719586e-06,50457,destination
HPN,0.6074964667993129,-0.00014722088345786588,capacity_gated_simplex,0.3692092129473208,6.9567266929859706e-06,10331,destination
IAD,0.48182475956608223,-4.757391232285135e-05,capacity_gated_simplex,0.28802985224910255,-1.102146400089321e-05,54557,destination
IAH,0.5203181522170278,-1.4859730787075698e-05,capacity_gated_simplex,0.3122597900279965,-5.912945504282785e-06,107870,destination
ICT,0.6000352377555658,3.3052168842417906e-05,capacity_gated_simplex,0.3661652965148695,1.9586202641308503e-05,10762,destination
IND,0.5522505937434182,-6.876850155990155e-07,capacity_gated_simplex,0.33511542485158546,-4.023848831358201e-07,45475,destination
JAX,0.5808522953847547,-2.16201300232699e-05,capacity_gated_simplex,0.3556604269547504,8.156926571967205e-07,27680,destination
JFK,0.5599730319562836,-1.2195872980957922e-05,capacity_gated_simplex,0.3353003125666581,-6.298792024628241e-07,100285,destination
KOA,0.41215236892346174,-1.8873621420001374e-05,capacity_gated_simplex,0.2340672969835368,-4.849576746790429e-06,15564,destination
LAS,0.5040689887360766,4.692525350735721e-06,capacity_gated_simplex,0.3093495844882844,2.6654019532612594e-06,173350,destination
LAX,0.47605594012377717,-1.822442894650056e-06,capacity_gated_simplex,0.28674122559808946,-3.9758203512763046e-07,179186,destination
LGA,0.6231030350897064,-8.266214850727316e-06,capacity_gated_simplex,0.3759893823653378,5.609744793688698e-07,129044,destination
LGB,0.44575002096340866,-8.456147180591067e-06,capacity_gated_simplex,0.26672295024081405,-6.136389456012914e-07,16524,destination
LIH,0.4025316957174478,-1.6122198279178157e-05,capacity_gated_simplex,0.22509054181208168,2.6033545972303784e-06,15453,destination
LIT,0.5854222901700173,-9.061070614591049e-05,capacity_gated_simplex,0.35159062378205497,8.931531124189984e-06,12514,destination
MAF,0.5520186596331808,-6.220544171953168e-05,capacity_gated_simplex,0.33528751558160524,1.1226458108470894e-05,9750,destination
MCI,0.5473941322946079,-1.5383761474696556e-05,capacity_gated_simplex,0.3346904788408651,-3.1980689880750646e-06,47193,destination
MCO,0.5413022832672113,-9.134421177559027e-06,capacity_gated_simplex,0.3334063255519531,-3.5458437898094886e-06,150336,destination
MDW,0.4971758032464219,-1.3883497404443279e-05,capacity_gated_simplex,0.29750588059122174,-2.4628542005800114e-07,71436,destination
MEM,0.5785316281504793,-3.9525707069221205e-05,capacity_gated_simplex,0.3539008452661773,-3.7589214655353587e-06,23521,destination
MIA,0.5528727348214341,-4.657235108673774e-06,capacity_gated_simplex,0.33848693973062316,3.2690772794330414e-07,104647,destination
MKE,0.5649444708847272,-1.2043626905322569e-05,capacity_gated_simplex,0.34640159918644015,-1.1992025612528323e-06,27335,destination
MSN,0.5914094755369101,-9.525457735359844e-05,capacity_gated_simplex,0.3642057926977017,-1.7064031776425903e-05,12642,destination
MSP,0.48463489735920534,-2.3639557544308243e-05,capacity_gated_simplex,0.2932426336869532,-3.816802851830392e-06,91502,destination
MSY,0.560106345340209,-6.318848305930658e-06,capacity_gated_simplex,0.33900078715663357,-4.313921827869827e-06,50463,destination
MYR,0.580945182845702,-3.48982165809808e-05,capacity_gated_simplex,0.3491106485658238,2.020971653193815e-06,12921,destination
OAK,0.46332285179489424,1.0419479891110583e-06,capacity_gated_simplex,0.27855833134314684,3.0694383162943595e-06,33309,destination
OGG,0.38740946081746497,1.3477004069284426e-05,capacity_gated_simplex,0.2149964628085602,3.3614198863829436e-06,24835,destination
OKC,0.5623377026530351,3.063251640122999e-07,capacity_gated_simplex,0.3451111471479069,5.143133834650815e-06,23744,destination
OMA,0.5401286661651716,-1.0967716798426785e-05,capacity_gated_simplex,0.33274407117404514,1.2183048824887521e-05,23837,destination
ONT,0.5090999079002266,-2.0966637124253396e-06,capacity_gated_simplex,0.31260745130043494,5.918780207392338e-06,25851,destination
ORD,0.5744063714482178,-5.147402677307955e-05,capacity_gated_simplex,0.3510230575381343,-1.1959162685037938e-05,257904,destination
ORF,0.5994036266497585,-7.788806530795167e-05,capacity_gated_simplex,0.36450198528904415,8.40700764448421e-07,19570,destination
PBI,0.608915547895679,8.223206409141426e-07,capacity_gated_simplex,0.3810787562375898,7.330905516800268e-06,28375,destination
PDX,0.4823641311247912,-7.495441971316907e-06,capacity_gated_simplex,0.29172781191485114,2.1763973795385638e-07,58959,destination
PHL,0.5821821733819167,-3.1092183473191426e-05,capacity_gated_simplex,0.35171300326245786,-1.7544165975547088e-06,92543,destination
PHX,0.503807792016875,-2.0254408098496768e-06,capacity_gated_simplex,0.30541512921073477,-1.0138897548750414e-06,175773,destination
PIT,0.5448051866903746,-3.510287643893051e-07,capacity_gated_simplex,0.3323713111672715,-4.457086855147452e-07,41573,destination
PNS,0.5886967059514714,-1.2703416881088003e-05,capacity_gated_simplex,0.3514279954403249,2.9269907608764356e-09,13714,destination
PSP,0.48550382242501344,4.584237605242958e-06,capacity_gated_simplex,0.29548772935024087,9.908772108713215e-06,14532,destination
PVD,0.5757311427875005,-0.00013454791440448144,capacity_gated_simplex,0.3550176369960676,-2.2314807214207644e-05,15168,destination
PWM,0.5675333411592731,-0.00013471259381991896,capacity_gated_simplex,0.34371135383637025,-1.7451535134216378e-05,10653,destination
RDU,0.5527923021361697,-1.130108539715291e-05,capacity_gated_simplex,0.3367166547171591,-4.467164505805865e-06,54761,destination
RIC,0.5846021707231174,-0.00011797190738804808,capacity_gated_simplex,0.3582505736679856,-1.3088415953987909e-05,17536,destination
RNO,0.5052037629716454,-3.712703208647028e-06,capacity_gated_simplex,0.30480750837601933,4.646185800150082e-06,20609,destination
ROC,0.5975569168551452,-0.00014477897843145904,capacity_gated_simplex,0.36609296548089654,8.180421861125886e-06,9899,destination
RSW,0.5409657495441803,-1.2126359568043199e-05,capacity_gated_simplex,0.3303185763630769,-2.39933400664194e-06,33874,destination
SAN,0.5635781640569759,6.071336809965189e-07,capacity_gated_simplex,0.3506885466225157,2.487612246637738e-06,92512,destination
SAT,0.5337424748712197,-3.593825226966274e-06,capacity_gated_simplex,0.32798855461903204,-2.679183264242546e-06,41298,destination
SAV,0.592475972842298,3.132483344270298e-06,capacity_gated_simplex,0.35626192082814745,3.754779013376286e-06,18664,destination
SDF,0.5689356976935174,-1.0968248190912355e-05,capacity_gated_simplex,0.34071310900532875,1.0210114837483353e-06,22204,destination
SEA,0.527156728070481,-5.706223646484432e-06,capacity_gated_simplex,0.3222998003396031,-1.8089803177634423e-06,145263,destination
SFO,0.5460833454598798,-3.610491457584075e-06,capacity_gated_simplex,0.341648636808188,1.155041094325071e-06,130406,destination
SJC,0.4590542818634507,9.828362531050239e-07,capacity_gated_simplex,0.27583624740070317,1.2749943548717724e-06,45157,destination
SJU,0.5782611438920198,-1.719967976954173e-05,capacity_gated_simplex,0.3696331004378562,2.4360488253827306e-06,34294,destination
SLC,0.43807505484489473,-1.3600871520802471e-05,capacity_gated_simplex,0.2601963226442335,-2.6574282642188862e-06,95412,destination
SMF,0.47318464976617197,-6.033632438118275e-07,capacity_gated_simplex,0.28792124897635574,2.4475731729145522e-06,56588,destination
SNA,0.49144709421129085,-4.0167899563736675e-06,capacity_gated_simplex,0.2926870948755334,1.523655253077294e-07,42928,destination
STL,0.5024062969694639,4.504555799145216e-06,capacity_gated_simplex,0.3018717306818909,1.1668321721780561e-05,62601,destination
SYR,0.6237329152746798,-5.664110772529707e-05,capacity_gated_simplex,0.3819833330847805,-1.2887881627843267e-05,9778,destination
TPA,0.5479883429267911,-6.149320637804934e-06,capacity_gated_simplex,0.338583576804462,-1.084085191005446e-06,77024,destination
TUL,0.5669077623604686,-6.44478497758838e-05,capacity_gated_simplex,0.3432837203725169,7.83030964518483e-06,18010,destination
TUS,0.502688996294473,3.0876306730265313e-06,capacity_gated_simplex,0.30461342847069717,1.2346466360946273e-05,19910,destination
TYS,0.6259277910370044,-1.6250395024397513e-05,capacity_gated_simplex,0.38543320027641476,2.1838601187318396e-05,11415,destination
XNA,0.581998970769373,-0.00010781265627102243,capacity_gated_simplex,0.3488162245834238,-4.89707179635035e-06,12069,destination
